"id";"aliases";"approved";"bannedinaustralia";"bannedincanada";"bannedinusa";"category";"diseases";"function";"gmo";"linksbanned";"linksdiseases";"name";"nameenglish";"number";"origin";"properties";"sideeffect";"vegan";"productcount"
98705;"Lactobiosit, Lactit, Lactositol";"t";"f";"f";"f";0;"diarré";"Kalorifattig sötningsmedel.";"f";;;"Laktitol";"Lactitol";"E966";"En syntetisk kolhydrat alkohol framställd av mjölksocker (laktos) som härrör från vassle (mjölk).";;"Är Laktitol delvis absorberas och metaboliseras som glukos med kroppen; är den återstående fraktionen fermenteras i grovtarmen. Under jäsningen, är gaser som produceras, vilket kan orsaka uppsvälldhet och flatulens. I intoleranta personer kan fungera som ett laxermedel. Biverkningar inträffar normalt efter ett intag av 25-30 gram i en enda dos, vilket är långt över användning i normala livsmedel.";"t";0
98706;;"t";"f";"f";"f";0;"diarré";"Kalorifattig sötningsmedel.";"f";;;"Xylitol";"Xylitol";"E967";"En naturlig kolhydrat alkohol förekommer i många växter. Det är kommersiellt framställt av xylan, en polysackaridfraktion av massa av ved. Xylitol är delvis absorberas och bearbetas av kroppen som socker, medan återstoden fermenteras i grovtarmen. Under jäsningen gas, kan vilket orsakar gasbildning, bildas. Människor intoleranta detta ämne kan drabbas laxerande effekt. . Biverkningar brukar uppstå när en dos av 25-30 gram används på en gång";;"är xylitol delvis absorberas och metaboliseras som socker av kroppen, den återstående fraktionen fermenteras i tjocktarmen under jäsning, gaserna produceras , vilket kan leda till uppkördhet och väderspänning. I intoleranta personer kan fungera som ett laxermedel. Biverkningar inträffar normalt efter ett intag av 25-30 gram i en enda dos, vilket är långt över användning i normala livsmedel.";"f";3
98707;"Bois de panama, panama bark extrakt, quillai extrakt, quillaja extrakt, quillay bark extrakt, kvillajabark extrakt, kvillajaextrakt (typ 1), kvillajaextrakt (typ 2)";"t";"f";"f";"f";1;"allergi, astma";;"f";;;"Quillata utdrag";"Quillata extract";"E999";;;;"f";0
98709;"Lysozyme";"t";"f";"f";"f";1;"allergi, astma";"Konserveringsmedel; det bryts ned i cellväggen hos bakterier.";"t";;;"Lysozymväteklorid";"Lysozyme Hydrochloride";"E1105";"Ett enzym, som är en normal beståndsdel i tårar, saliv, blod och (humant) mjölk. Kommersiellt framställd från kycklingägg eller av bakterier. Lysozym är ett protein och alla proteiner kan orsaka allergiska reaktioner.";;"Lysozym är ett protein och alla proteiner kan orsaka allergiska reaktioner.";"t";0
98710;"Modified polydextroses";"t";"f";"f";"f";0;"diarré";"Förtjockningsmedel och fyllmedel. Binder vatten och skyddar mot frysning skador.";"f";;;"Polydextroser";"Polydextroses";"E1200";"Polymer av glukos, med några sorbitol. Produceras genom upphettning dextros (glukos) i närvaro av sorbitol och citronsyra. Inga biverkningar är kända för normal användning av denna tillsats, men höga doser (mer än 90 gram) har laxerande effekt.";;"Inga kända vid normal användning, vid höga doser (över 90 gram) den fungerar som en laxerande .";"f";0
98711;"Povidone, PVP";"t";"f";"f";"f";0;;"Förtjockning och fyllnadsmedel, stabiliseringsmedel och används i läkemedel.";"f";;;"Polyvinylpyrrolidon";"Polyvinylpyrrolidone";"E1201";"Syntetisk polymer. Förtjockningsmedel och fyllmedel, stabiliseringsmedel som används i pharmaceautical tabletter.";;"Inga kända";"f";0
98712;"Cross linked polyvidone, Cross linked homopolymer of 1-ethenyl-2-pyrrolidone, Crospovidone, Insoluble cross linked homopolymer of N-vinyl-1-pyrrolidone, Polyvinylpolypyrrolidone, Insoluble PVP";"t";"f";"f";"f";0;;"Stabilisator och användas i farmaceutiska tabletter.";"f";;;"Olöslig polyvinylpyrrolidon";"Olöslig Polyvinylpyrrolidon";"E1202";"Syntetisk polymer. Stabilisator används läkemedel tabletter.";;"Inga kända";"f";0
98717;"Modifierad stärkelse";"t";"f";"f";"f";0;;"Förtjockningsmedel och stabilisator";"t";;;"Oxiderad stärkelse";"Oxiderad stärkelse";"E1404";"Framställd genom behandling av stärkelse med hypoklorit. Stärkelsen är delvis bryts ned och oxiderade.";;"Inga kända vid normal användning. Höga halter orsakar diarré och defekter njure hos djur.";"f";1
98722;"Etylcitrat";"t";"f";"f";"f";0;;"Smak komponent.";"t";;;"Trietylcitrat";"Triethyl citrate";"E1505";"E1505 är kommersiellt från citronsyra.";;"Inga kända vid användning i livsmedel.";"f";0
98725;"Glyceryltriacetat";"t";"f";"f";"f";0;;"Det används som lösningsmedel för smaker,. Den har också en del anti-svamp aktivitet";"t";;;"Triacetin";"Triacetin";"E1518";"Glyceroltriacetat kommersiellt framställd av ättiksyra och glycerol";;"Inga kända vid användas i livsmedel.";"t";0
98726;"Metyl-glykol, propandiol";"t";"f";"f";"f";0;;;"f";;;"Propylenglykol";"Propylene Glycol";"E1520";"Är propylenglykol produceras kommersiellt från propen och karbonat.";;;"f";0
196609;"Pentakaliumtrifosfat, pentakaliumtripolyfosfat, kalium-trifosfat, kaliumtripolyfosfat, pentanatriumtripolyfosfat, natriumtripolyfosfat, natrium-trifosfat";"t";"f";"f";"f";1;"hyperaktivitet, metabola sjukdomar";"Buffertar, stabiliseringsmedel och emulgeringsmedel. Används även för att behålla vatten under behandlingen.";"f";;;"Pentanatriumtrifosfat";"Pentasodium Triphosphate";"E451";"Salter av natrium / kalium med fosfater. Alla är syntetiskt från respektive karbonater och fosforsyra.";;"Inga kända vid användning i livsmedel. Höga koncentrationer av fosfater kan störa flera metaboliska processer som fosfat spelar en viktig roll i allmänhet metabolism.";"f";34
196610;"Ammoniumpolyfosfat, kalcium polyfosfat, kalium polyfosfater, natriumkalciumedetat polyphosphatepotassium metafosfat, natriumkalciumedetat polyfosfat, glasartad, graham' s salt, natriumtetrapolyfosfat, natriumhexametafosfat,";"t";"f";"f";"f";1;"hyperaktivitet, metabola sjukdomar";"Komplexbildare (metall bindemedel), stabiliseringsmedel och emulgeringsmedel. Också användas för att kvarhålla vatten under bearbetning och lagring.";"f";;;"Natriumpolyfosfat";"Sodium Polyphosphate";"E452";"Salter av natrium / kalium / kalcium / ammoniumhydroxid med fosfater. Alla är syntetiskt från respektive karbonater och fosforsyra.";;"Inga kända vid användning i livsmedel. Höga koncentrationer av fosfater kan störa flera metaboliska processer som fosfat spelar en viktig roll i allmänhet metabolism.";"f";19
229376;"Estergummi";"t";"f";"f";"f";0;;;"t";;;"Glycerolester av träharts";"Glycerol ester of wood rosin";"E445";;;;"t";2
229385;;"t";"f";"f";"f";0;;"Förtjockningsmedel";"t";;;"Acetylerat distärkelseadipat";;"E1422";"Framställd genom behandling av stärkelse med ättiksyraanhydrid och adipinic syraanhydrid. Detta resulterar i en stärkelse som är resistent mot omrörning och höga temperaturer.";;"Inga kända";"f";19
229397;"BHT";"t";"f";"f";"f";1;"allergi, astma, migrän";"Antioxidant i fetter och feta produkter för att förhindra härskenhet";"f";;;"butylhydroxitoluen";"Butylated hydroxytoluene";"E321";"Syntetisk antioxidant.";;"BHT kan orsaka leverskador i höga koncentrationer, (pseudo-) allergiska symptom har har också rapporterats. Hos vissa personer med en ärftlig isomer av ett specifikt leverenzym kan orsaka migrän. På grund av biverkningar, har EU begränsat dess användning, och därför kommer antalet BHT produkter som innehåller minska under de närmaste åren";"f";2
262157;"Acetylated distarch fosfate";"t";"f";"f";"f";0;;"Förtjockningsmedel";"t";;;"Acetylerat distärkelsefosfat";"Acetylated distarch phosphate";"E1414";"Framställd genom behandling av stärkelse med ett fosforyleringsmedel och ättiksyra. Den resulterande stärkelsen har ökat stabilitet och löser bättre vid låga temperaturer.";;"Kan orsaka diarré";"f";3
262158;;"t";"f";"f";"f";0;;"Förtjockningsmedel";"t";;;"Natriumoktenylsuccinatstärkelse oktenylsuccinatstärkelse";;"E1450";"Framställd genom behandling av stärkelse med oktenylsuccinat";;"Inga kända";"f";3
262161;;"t";"f";"f";"f";0;;"Förtjockningsmedel";"t";;;"Hydroxipropyldistärkelsefosfat";"Hydroxypropyl distarch phosphate";"E1442";"Framställd genom behandling av stärkelse med propylenoxid och fosforsyra. Den resulterande stärkelsen är mer stabil mot syra, alkali och stärkelse nedbrytande enzymer. Den ger också bättre färg och glans produkter och har mycket goda frys-tö-egenskaper.";;"Det kan bromsa nedbrytningen av maten i tarmen";"f";7
294913;"Konnyaku, konjakmannan, Konjac, Konjakgummi, Konjakglukomannan";"t";"f";"f";"f";0;;;"f";;;"konjakmjöl";"Konjac Flour";"E425";;;;"f";7
327684;"SAIB";"t";"f";"f";"f";0;;;"f";;;"Sackaroseacetatisobutyrat";"Sucrose Acetate Isobutyrate";"E444";;;;"f";1
327709;"Peruansk carob";"t";"f";"f";"f";0;;;"f";"http://sena.sam.lt/lt/sam/teisine-informacija/ta-pilnas/?strid=236901";;"Tara gummi";"Tara gum";"E417";;;;"f";6
524289;;"t";"f";"f";"f";0;;;"f";;;"Modifierad stärkelse";"Modified Starches";"MODIFIERAD STÄRKELSE";"Material som erhållits genom en eller flera kemiska behandlingar av ätlig stärkelse, som kan påverkas av fysiska medel eller enzymer och späds eller blekta med syra eller alkali. Modifierad stärkelse är en stärkelse som har några kopplingar förändrats i tis molekyl. På grund av dessa förändringar stärkelse tjockna snabbare. I detta fall är inget e-nummer fästas.";;;"f";26
655364;"Socker, socker sirap, sackaros, glukos - fruktossirap, glukos och fruktos sirap, glukos-fruktossirap, invertsocker sirap, invertsocker";"t";"f";"f";"f";0;;;"f";;;"Sackaros";"Sucrose";"SACKAROS";"Det generiska namnet för socker är sackaros (sackaros). De tre namnen precis samma sak dök upp. Ordet socker är associerad med en grupp av kemiska föreningar som klassificeras i kolhydrater. Kemiskt sackaros är en förening av två enkla sockerarter - glukos och fruktos.";;;"f";28
753667;"Trikalciumcitrat, trikalciumfosfat salt av 2-hydroxi-1, 2,3 - propantrikarboxylsyra";"t";"f";"f";"f";0;"allergi, astma";"Kalciumcitrat används som en buffert, för att binda metalljoner och för att förbättra strukturen på konserverade grönsaker.";"t";;;"Kalcium citrat";"Calcium Citrate";"E333";"Kalciumsalter av citronsyra, en förening som finns i varje levande organism, eftersom det är en del av de viktigaste metaboliska vägarna i alla kroppens celler. Stora koncentrationer finns i citrusfrukter, kiwi, jordgubbar och många andra frukter. Kommersiellt framställd genom fermentering av melass med formen aspergillus niger. Kalciumsalter av citronsyra, en förening som finns i varje levande organism, eftersom det är en del av de viktigaste metaboliska vägarna i alla kroppens celler. Stora koncentrationer finns i citrusfrukter, kiwi, jordgubbar och många andra frukter. Kommersiellt framställd genom fermentering av melass med formen aspergillus niger.";;" Citronsyra är en normal komponent i kroppens celler och kommer att brytas ned och används av kroppen utan biverkningar. Pseudo-allergiska reaktioner (intolerans) har rapporterats, men dessa är mycket sällsynta. Personer med sådana tillstånd bör också undvika alla mjuka frukter och bär samt produkter därav.";"f";2
1146882;"Tvärbunden natrium-cmc, tvärbunden karboximetylcellulosa, tvärbunden cmc, kroskarmellosnatrium, tvärbunden cellulosagummi";"t";"f";"f";"f";0;;;"f";;;"Tvärbunden natriumkarboximetylcellulosa";"Cross-Linked Sodium Carboxymethyl Cellulose";"E468";;;;"f";0
1146883;;"t";"f";"f";"f";0;;;"f";;;"Enzymatiskt hydrolyserad karboximetylcellulosa";"Enzymatically hydrolysed carboxy methyl cellulose";"E469";;;;"f";0
1146884;;"t";"f";"f";"f";0;;;"t";;;"Natrium-, kalium-och kalciumsalter av fettsyra";"Sodium, potassium and calcium salts of fatty acid";"E470A";;;;"t";0
1146885;;"t";"f";"f";"f";0;;;"t";;;"Magnesium-salter av fettsyror";"Magnesium salts of fatty acids";"E470B";;;;"t";0
1146886;"Ättiksyraestrar av mono-och diglycerider, acetoglycerider acetylerade mono-och diglycerider";"t";"f";"f";"f";0;;;"t";;;"Ättiksyra och fettsyraestrar av glycerol";"Acetic and Fatty Acid Esters of Glycerol";"E472A";;;;"t";0
1146887;"Mjölksyra-estrar av mono-och diglycerider, lactoglycerides";"t";"f";"f";"f";0;;;"t";;;"Mjölksyra och fettsyraestrar av glycerol";"Lactic and Fatty Acid Esters of Glycerol";"E472B";;;;"t";0
1146888;"Citronsyraestrar av mono-och di-glycerider, citroglycerides, citrem";"t";"f";"f";"f";0;;;"t";;;"Citronsyraestrar av mono-och diglycerider av fettsyror";"Citric acid esters of mono- and diglycerides of fatty acids";"E472C";;;;"t";0
1146889;;"t";"f";"f";"f";0;;;"t";;;"Vinsyraestrar av mono-och diglycerider av fettsyror";"Tartaric acid esters of mono- and diglycerides of fatty acids";"E472D";;;;"t";0
1146890;"DATEM, Diacetylvinsyraestrar av mono-och di-glycerider, Blandade ättik-och vinsyra estrar av mono-och diglycerider av fettsyror, vinsyra, ättiksyra och fettsyraestrar av glycerol blandat";"t";"f";"f";"f";0;;;"t";;;"Diacetylvinsyraestrar och fettsyraestrar av glycerol";"Diacetyltartaric and Fatty Acid Esters of Glycerol";"E472E";;;;"t";0
1146891;;"t";"f";"f";"f";0;;;"t";;;"Blandade ättik-och vinsyra estrar av mono-och diglycerider av fettsyror";"Mixed acetic and tartaric acid esters of mono- and diglycerides of fatty acids";"E472F";;;;"t";0
1146892;"TOSOM";"t";"f";"f";"f";0;;;"t";;;"Termiskt oxiderad sojabönsolja som reagerat med mono-och diglycerider av fettsyror";"Thermally oxidized soya bean oil interacted with mono- and diglycerides of fatty acids";"E479B";;;;"t";0
1146893;"Aluminium kaliumsulfat, Burnt alun (vattenfri), kalium alun, pottaska alun";"t";"f";"f";"f";1;"avses med allergi, astma, njur-och leversjukdomar";;"f";;;"Aluminium kaliumsulfat";"Aluminium potassium sulphate";"E522";;;;"f";0
1146894;"magnesiumtrisilikat";"t";"f";"f";"f";0;;;"f";;;"magnesiumsilikat";"Magnesium silicate";"E553A";;;;"f";0
1146895;"Talcum";"t";"f";"f";"f";0;;;"f";;;"Talc";"Talc";"E553B";;;;"f";0
1146896;;"t";"f";"f";"f";0;;;"f";;;"Zinkacetat";"Zinc acetate";"E650";;;;"f";0
1146897;"Dimetylsilikon vätska, dimetylsilikonolja, dimetylpolysiloxan, dimetikon, poly (dimetylsiloxan), Dimetylpolysiloxan";"t";"f";"f";"f";0;;"Används som skumdämpningsmedel och som ett skyddande skikt på fetter och oljor mot syre.";"f";;;"Polydimetylsiloxan";"Polydimethylsiloxane";"E900";"Syntetisk polymer.";;"Inga kända";"f";0
1146898;"Urea";"t";"t";"f";"f";3;;"Används som näringsämne i jästa produkter.";"f";;;"Karbamid";"Carbamide";"E927B";"Framställda av ammoniak och koldioxid.";;"Inga kända.";"f";0
1146899;;"t";"f";"f";"f";0;;;"f";;;"Butan";"Butane";"E943A";;;;"f";0
1146900;;"t";"f";"f";"f";0;;;"f";;;"Izo-butan";"Izo-butane";"E943B";;;;"f";0
1146901;"Invertase from Saccharomyces cerevisiae";"t";"f";"f";"f";0;;;"t";;;"Invertase";"Invertase";"E1103";;;;"f";0
1146902;"Monostarch fosfate";"t";"f";"f";"f";0;;"Förtjockningsmedel och stabiliseringsmedel";"t";;;"Monostärkelsefosfat";"Monostarch phosphate";"E1410";"Framställd genom behandling av stärkelse med fosforsyra. Stärkelsen är delvis bryts ned och fosforylerat.";;"Inga kända";"f";0
1146903;"Distarch fosfate";"t";"f";"f";"f";0;;"Förtjockningsmedel";"t";;;"Distärkelsefosfat";"Distarch phosphate";"E1412";"Framställd genom behandling av stärkelse med en fosforyleringsmedel. Detta resulterar i bättre användningsmöjligheter.";;"Inga kända";"f";0
1146904;"Fosfated distarch fosfate";"t";"f";"f";"f";0;;"Förtjockningsmedel";"t";;;"Fosfaterat distärkelsefosfat";"Phosphated distarch phosphate";"E1413";"Framställd genom behandling av stärkelse med ett fosforyleringsmedel och fosforsyra. Den resulterande stärkelsen har ökad stabilitet vid höga och låga temperaturer och är mer motståndskraftig mot syra.";;"Inga kända";"f";0
1146905;;"t";"f";"f";"f";0;;"Förtjockningsmedel";"t";;;"Stärkelseacetat";"Acetylated starch";"E1420";"Framställd genom behandling av stärkelse med ättiksyraanhydrid. Den resulterande stärkelsen är mer stabil vid höga temperaturer och lågt ph.";;"Kan orsaka diarré";"f";0
1146907;;"t";"f";"f";"f";0;;"Förtjockningsmedel";"t";;;"Hydroxipropylstärkelse";"Hydroxypropyl starch";"E1440";"Framställas genom behandling av stärkelse med propylenoxid. Den resulterande stärkelsen är mer stabil mot syra, alkali och stärkelse nedbrytande enzymer. Det ger också bättre färg och glans till produkter.";;"Det kan bromsa nedbrytningen av maten i tarmen";"f";0
1146908;;"t";"f";"f";"f";0;;;"t";;;"Acetylerad oxiderad stärkelse";"Acetylated oxidised starch";"E1451";;;;"f";0
1212416;"Pimaricin";"t";"f";"f";"f";1;"allergi, astma, migrän";"Används som konserveringsmedel i huvudsak mot svamp.";"t";;;"Natamycin";"Natamycin";"E235";"Pimaracin är ett antibiotikum som produceras av bakterien streptomyces natalensisand s. chattanoogensis.";;"Är det metaboliseras i levern och utsöndras. Det finns inga biverkningar vid de koncentrationer som används.";"f";0
1310730;"Bensenmetanol, alfa-hydroxitoluen, fenylmetyl alkohol, fenylkarbinol";"f";"f";"f";"f";0;;;"f";;;"Bensylalkohol";"Benzyl Alcohol";"E1519";;;;"f";0
1933340;;"f";"f";"f";"f";0;;;"f";;;"Maltol";"Maltol";"E636";;;;"f";0
2129921;"4,1',6'-Trichlorogalactosucros";"f";"f";"f";"f";0;;;"f";;;"sukralos";"Sucralose";"E955";;;;"f";0
2228225;;"f";"f";"f";"f";0;;"Emulgeringsmedel och stabilisatorer.";"f";;;"Salter av fettsyror";"Salts of Fatty Acids";"E470";"Salter av naturliga fettsyror, huvudsakligen från växtriket, utan även fetter av animaliskt ursprung får användas. Syrorna är en blandning av stearin-, olje--, palmitin-och myristinsyra syra.";;"Inga kända. Kroppen metaboliserar produkterna som alla andra fetter.";"f";0
